Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:0-1-2-3-6-7-8-9-11-12-14-17-18-22-23-24-26-27-28-30-31-32-34-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-52-54-57-60-61-)(fmnist:4-5-6-7-)(mnist:8-9-),0.781664948128196,0.8469518739,-0.06528692577180406,3.357790693944814,184.6340232
(emnist:2-5-6-9-11-14-15-18-20-23-24-28-32-33-34-35-37-39-42-43-44-45-46-50-54-55-56-58-59-)(mnist:5-9-),0.7835524304494038,0.9035654234,-0.1200129929505962,2.398895494399532,108.2768259
(emnist:26-)(fmnist:2-)(kmnist:9-)(mnist:8-),0.9769707705934455,0.994980809,-0.018010038406554463,0.6459509134292603,5.37996006
(emnist:2-7-36-61-)(fmnist:0-1-2-4-5-6-9-)(kmnist:0-4-7-8-)(mnist:1-2-3-9-),0.8698487486769777,0.933763529,-0.06391478032302234,1.4330295638034218,45.31381011
(fmnist:0-1-2-3-4-5-7-8-9-)(mnist:2-3-4-5-7-8-),0.9015953881217321,0.9477812039,-0.04618581577826786,1.2332106590270997,26.48183799
(fmnist:0-1-2-3-4-6-7-8-)(mnist:1-2-4-5-6-7-),0.8791616168817281,0.917730092,-0.03856847511827188,1.1604187999452864,20.23169017
(emnist:15-36-43-)(fmnist:0-1-2-3-6-7-8-)(mnist:0-2-4-),0.9121384900735041,0.9420210208,-0.029882530726495937,1.1186974415412316,26.09484291
(emnist:14-41-47-)(kmnist:0-1-),0.9559281023159351,0.9885931559,-0.03266505358406491,0.7824138164520263,14.70979691
(emnist:0-2-3-4-6-7-8-9-10-11-12-13-14-15-16-17-19-21-22-24-26-27-28-29-30-31-33-34-37-39-42-45-47-49-50-51-52-53-55-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-2-9-),0.8454336624964537,0.8766965323,-0.03126286980354631,4.064712668222095,229.1286459
(emnist:0-1-3-6-7-8-9-10-14-15-16-20-21-22-27-28-30-32-33-34-35-37-38-41-42-43-45-47-48-49-51-52-53-54-57-58-)(fmnist:1-7-)(mnist:0-1-2-3-4-5-6-7-9-),0.8311958961205514,0.9001282462,-0.06893235007944853,3.069357765481827,183.6079171
