Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(fmnist:1-)(kmnist:2-5-7-9-)(mnist:2-4-),0.8592814371257484,0.953236384374109,-0.09395494724836051,N/A,12.43309211730957
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-9-),0.1242586500828391,0.8222761143259618,-0.6980174642431227,N/A,318.02854800224304
(fmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.71425,0.9253,-0.21104999999999996,N/A,33.68658804893494
(emnist:2-3-5-8-9-10-12-13-14-15-16-17-19-21-22-23-26-27-28-29-32-33-34-36-38-39-40-42-44-45-46-47-48-52-53-54-56-59-)(fmnist:3-8-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:2-3-4-5-),0.13926705469166906,0.8864468409883468,-0.7471797862966778,N/A,205.3317608833313
(emnist:4-8-39-55-)(fmnist:0-1-2-3-4-5-6-7-8-)(kmnist:0-1-2-4-5-8-)(mnist:0-1-2-3-4-5-6-7-8-),0.385375147276328,0.93301747261287,-0.5476423253365421,N/A,88.94270610809326
(emnist:11-19-35-36-)(fmnist:1-4-8-9-)(kmnist:3-4-7-)(mnist:2-),0.5219905379358682,0.9751182758016471,-0.45312773786577887,N/A,26.158573627471924
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-33-34-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:4-5-6-)(kmnist:3-5-6-)(mnist:0-3-4-5-6-8-),0.07404575941236277,0.8325596424996651,-0.7585138830873023,N/A,270.72601199150085
(emnist:1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-23-25-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-51-52-53-54-55-56-57-58-59-60-)(fmnist:1-5-)(mnist:2-),0.1353011283904577,0.8620172622594722,-0.7267161338690145,N/A,175.40973615646362
(emnist:0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-50-51-52-53-54-55-56-57-58-59-60-)(fmnist:3-4-6-7-8-9-)(kmnist:0-2-3-4-6-7-)(mnist:1-3-4-6-8-9-),0.11086425408459306,0.828256222324019,-0.7173919682394259,N/A,365.020437002182
(emnist:1-2-3-4-5-6-7-8-9-10-11-12-13-15-16-18-19-20-21-22-23-24-25-26-27-28-29-30-32-34-39-41-42-44-46-47-48-51-52-55-57-59-60-61-)(fmnist:0-1-2-3-4-5-6-8-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-1-3-4-6-),0.1399977520123812,0.858342195592215,-0.7183444435798338,N/A,226.60577774047852
(fmnist:0-1-3-4-5-6-8-)(kmnist:5-7-9-)(mnist:4-6-),0.8065326633165829,0.9209380234505863,-0.11440536013400338,N/A,19.350077390670776
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-54-55-56-57-58-59-60-61-)(mnist:0-2-),0.16453280807583406,0.8238071789099735,-0.6592743708341394,N/A,186.31381487846375
(emnist:19-22-31-37-39-41-52-58-)(fmnist:3-4-5-)(mnist:3-6-),0.38080285156581517,0.9745395909360943,-0.5937367393702792,N/A,17.47645092010498
(emnist:1-2-3-4-5-6-7-8-9-10-11-12-14-15-16-17-18-19-21-22-23-24-25-26-27-28-29-30-31-32-33-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-52-53-54-55-56-57-58-59-60-61-)(kmnist:1-2-4-5-6-7-8-9-)(mnist:0-2-3-4-5-6-7-8-9-),0.09785721735084356,0.8515615598751715,-0.7537043425243279,N/A,263.9040880203247
(emnist:1-2-3-4-5-6-8-9-10-11-14-16-18-19-20-21-22-23-24-25-26-28-29-31-32-34-35-36-37-38-39-40-41-42-43-46-50-52-54-55-57-58-60-61-)(fmnist:0-2-3-4-6-9-)(kmnist:1-2-3-4-5-8-),0.20658330231481947,0.8763216401919459,-0.6697383378771264,N/A,161.35064601898193
(emnist:1-2-5-9-11-12-13-14-20-23-26-28-30-33-35-38-40-41-43-46-52-58-)(fmnist:0-1-3-4-5-9-)(mnist:1-5-6-9-),0.18824211372688346,0.9345350511415695,-0.746292937414686,N/A,68.32471084594727
(emnist:0-1-2-4-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-32-33-35-37-38-39-40-41-42-44-45-46-47-48-49-50-51-52-53-55-56-57-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-),0.11621007275681695,0.8315547319317528,-0.7153446591749358,N/A,142.78745198249817
(emnist:9-13-23-40-59-)(fmnist:1-2-3-4-6-9-)(kmnist:0-1-2-4-5-6-7-8-9-)(mnist:0-3-4-6-7-8-9-),0.4341618345522888,0.9282321745971619,-0.4940703400448731,N/A,59.7382230758667
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-8-9-),0.12688160918690836,0.816719995861753,-0.6898383866748447,N/A,264.6205542087555
(emnist:1-2-3-4-7-8-9-11-12-13-14-15-16-17-18-19-20-22-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-46-48-49-50-51-52-53-54-55-56-57-58-59-)(fmnist:0-2-)(mnist:0-2-4-5-8-9-),0.0784300083489047,0.8741203832544826,-0.7956903749055779,N/A,264.34262681007385
