Combination ID,Modularized Accuracy,Setup Time,Update Time,Inference Time
0,0.5231081081081081,3.8569056923324996,3.9074627322119637,7.347649035443348e-05
1,0.6240350877192983,3.8690437224873326,3.2237199482164884,8.370820835356568e-05
2,0.3555128205128205,3.9483083455990524,4.367422085541945,7.711624409476838e-05
3,0.5772,3.8791017723083496,3.010571346282959,6.895394420623779e-05
4,0.729047619047619,4.16796292577471,1.9436253479548864,0.00010744095389264512
5,0.5011842105263158,4.005426733117354,3.846883155797657,8.069891307162446e-05
6,0.5956060606060606,3.931597532648029,3.3284700097459736,6.855633578462486e-05
7,0.5913846153846154,3.922963710931631,3.5963966222909782,7.745362569594524e-05
8,0.7866666666666666,3.859014908472697,1.7290190855662029,0.00014468728760142386
9,0.4120967741935484,3.991193263761459,3.3501427827342862,8.052754910753866e-05
10,0.5257142857142857,3.984066753160386,2.8656971284321378,8.49773702707961e-05
11,0.6696774193548387,3.9480434040869437,3.2950465217713387,6.925217690998756e-05
12,0.4794827586206897,3.8254455739054185,3.0503431805248917,7.001069581466111e-05
13,0.6862162162162162,3.9225540096695357,2.413708255097673,8.025044677377706e-05
14,0.745,3.9916896522045135,1.5083344876766205,0.00014818564057350158
15,0.807,3.870889139175415,2.2615381240844727,0.00010330830216407777
16,0.9258823529411765,3.934632413527545,1.8936634624705595,0.00010897456568417666
17,0.5514285714285714,3.972595282963344,2.3419142382485525,8.37464410431531e-05
18,0.6879487179487179,3.974155212059999,2.461899616779425,8.248630438408987e-05
19,0.962,3.624900722503662,1.2940933227539062,0.0001924163818359375
20,0.5116666666666667,3.950869898001353,2.77518958846728,7.793238800432947e-05
21,0.5126923076923077,3.8964603008368077,3.5973302859526415,6.573717779113148e-05
22,0.5675,3.972934087117513,1.6579593022664387,0.00011147452725304497
23,0.6037037037037037,3.997220763453731,2.839397002149511,7.223903560507608e-05
24,0.9333333333333333,4.0282673835754395,1.341644525527954,0.0002949198087056478
25,0.3809411764705882,3.9268318260417265,3.7407416427836697,6.047283291404223e-05
26,0.7041379310344827,3.7866970835060907,2.2253534958280365,6.9021688205025e-05
27,0.41492957746478876,3.9235012027579295,3.2449281148507563,6.162491187148803e-05
28,0.43017241379310345,3.8452096971972236,2.4858503095034896,6.222913721653851e-05
29,0.924,3.9525091648101807,1.4141430377960205,0.00018939199447631837
30,0.968,3.667649269104004,1.6129527807235717,0.00011660881042480469
31,0.918,4.008655643463134,1.2871291160583496,0.0001935972213745117
32,0.4945833333333333,3.8863083918889365,1.7732978463172913,7.35959369275305e-05
33,0.7984615384615384,4.003283243912917,2.350940954990876,7.763433738573064e-05
34,0.6871428571428572,3.990194729396275,2.582383161499387,7.577880980476501e-05
35,0.41695652173913045,4.0256403149038125,3.3857232073078984,6.910579090883591e-05
36,0.26671875,3.879834186285734,3.0350454784929752,6.0895142378285525e-05
37,0.8561538461538462,4.117260364385752,1.973315459031325,0.00010924597463664217
38,0.49083333333333334,3.977682418293423,2.5495909651120505,6.916030689522073e-05
39,0.3688,3.989749493598938,2.708460097312927,7.362868022918702e-05
40,0.6895,4.0238109767436985,2.7375156223773955,6.74700990319252e-05
41,0.38526315789473686,4.007501192260206,2.7841532690483226,6.814298207079605e-05
42,0.8988888888888888,3.9332608116997614,1.5463124910990398,0.00012906471888224282
43,0.578974358974359,3.9662921184148545,2.360079422975198,7.288583872116059e-05
44,0.8558333333333333,3.839372456073761,1.5978885889053345,0.00014088297883669537
45,0.6115254237288136,3.986778012776779,2.9420440641500183,6.62961707516533e-05
46,0.6263157894736842,3.9728319017510665,2.2014119750575016,7.543538250751442e-05
47,0.9066666666666666,4.161572721269396,1.4447282950083415,0.00014007915685206284
48,0.548,4.03663497765859,2.151150663693746,7.269405523935955e-05
49,0.49675,3.959605151414871,2.3358223021030424,6.843239367008209e-05
