Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:2-5-6-9-11-14-15-18-20-23-24-28-32-33-34-35-37-39-42-43-44-45-46-50-54-55-56-58-59-)(mnist:5-9-),0.8209072149,0.9035654234,-0.08019336592,11.24982475,108.2768259
(emnist:26-)(fmnist:2-)(kmnist:9-)(mnist:8-),0.976085031,0.994980809,-0.02037201068,5.175889254,5.37996006
(emnist:2-7-36-61-)(fmnist:0-1-2-4-5-6-9-)(kmnist:0-4-7-8-)(mnist:1-2-3-9-),0.9060739527,0.933763529,-0.03584963637,7.957631877,45.31381011
(fmnist:0-1-2-3-4-5-7-8-9-)(mnist:2-3-4-5-7-8-),0.9420833892,0.9477812039,-0.01025606651,7.333030876,26.48183799
(fmnist:0-1-2-3-4-6-7-8-)(mnist:1-2-4-5-6-7-),0.90903258,0.917730092,-0.009553004965,6.795825992,20.23169017
(emnist:15-36-43-)(fmnist:0-1-2-3-6-7-8-)(mnist:0-2-4-),0.935082778,0.9420210208,-0.006526069915,6.703920236,26.09484291
(emnist:14-41-47-)(kmnist:0-1-),0.9709643968,0.9885931559,-0.02056688559,5.588284445,14.70979691
(emnist:0-2-3-4-6-7-8-9-10-11-12-13-14-15-16-17-19-21-22-24-26-27-28-29-30-31-33-34-37-39-42-45-47-49-50-51-52-53-55-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-2-9-),0.8545489489,0.8766965323,-0.02663201145,17.61068509,229.1286459
(emnist:0-1-3-6-7-8-9-10-14-15-16-20-21-22-27-28-30-32-33-34-35-37-38-41-42-43-45-47-48-49-51-52-53-54-57-58-)(fmnist:1-7-)(mnist:0-1-2-3-4-5-6-7-9-),0.8380151429,0.9001282462,-0.06085530373,13.90023934,183.6079171
(emnist:29-30-58-)(mnist:2-),0.9714398267,0.9936970652,-0.0309237739,5.380052447,10.35998797
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-2-3-4-6-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.7945467103,0.8201429216,-0.02789366858,23.58392299,236.3657827
(emnist:4-6-45-)(fmnist:2-4-9-)(kmnist:0-1-2-3-4-6-7-8-9-)(mnist:0-1-4-5-7-),0.941796357,0.9440295903,-0.008514201941,8.144893491,76.47038603
(emnist:24-61-)(fmnist:4-)(kmnist:2-7-)(mnist:0-),0.9432863631,0.9841621055,-0.04646558751,7.457796216,20.66830516
(emnist:0-2-6-23-26-31-32-37-38-41-44-46-50-51-55-59-)(kmnist:0-1-2-3-6-7-8-9-),0.9051876845,0.9365106144,-0.04830591877,9.093960027,69.63777518
(emnist:2-22-23-29-31-53-)(fmnist:8-)(kmnist:0-2-8-)(mnist:0-1-2-3-4-5-7-8-9-),0.9625174931,0.9789704603,-0.0163773214,9.441101162,67.90917087
